"","Site","type","count"
"48937","29SJ2196","Navajo Polychrome",0
"48938","29SJ2196","Navajo Utility",0
"48939","29SJ2196","Newcomb B/W",0
"48940","29SJ2196","Pena B/W",0
"48941","29SJ2196","Piedro B/W",0
"48942","29SJ2196","Puerco B/R",0
"48943","29SJ2196","Red Mesa B/W",2
"48944","29SJ2196","Sanostee R/O",0
"48945","29SJ2196","Smudged Reds",0
"48946","29SJ2196","Sosi-Dogozhi B/W",0
"48947","29SJ2196","St. John's B/R Poly",0
"48948","29SJ2196","Theodore B/W",0
"48949","29SJ2196","Toadlena B/W",0
"48950","29SJ2196","Tohatchie/Coolidge Coirrugated",0
"48951","29SJ2196","Tusayan B/R",0
"48952","29SJ2196","Tusayan Poly",0
"48953","29SJ2196","Wetherill B/W",0
"48954","29SJ2196","White Mound B/W",0
"48955","29SJ2196","Wingate B/R",0
"48956","29SJ2198","Abajo R/O",0
"48957","29SJ2198","Black Mesa B/W",0
"48958","29SJ2198","Bluff B/R",0
"48959","29SJ2198","Chaco B/W",0
"48960","29SJ2198","Chaco Corrugated",1
"48961","29SJ2198","Chaco McElmo B/W",0
"48962","29SJ2198","Chaco San Jose B/W",0
"48963","29SJ2198","Chuska B/W",0
"48964","29SJ2198","Cortez B/W",0
"48965","29SJ2198","Deadman's B/R",0
"48966","29SJ2198","Degenerative Transitional B/W",0
"48967","29SJ2198","Four-Mile Polychrome",0
"48968","29SJ2198","Hachure A",0
"48969","29SJ2198","Hachure B",0
"48970","29SJ2198","Historic Polychromes",0
"48971","29SJ2198","Holbrook B/W",0
"48972","29SJ2198","Indeterminate B/W",0
"48973","29SJ2198","Indeterminate Corrugated",0
"48974","29SJ2198","Indeterminate P1-P2 B/W",0
"48975","29SJ2198","Indeterminate P2-3 carbon trachtye",0
"48976","29SJ2198","Indeterminate Redware",0
"48977","29SJ2198","Indeterminate Whiteware",0
"48978","29SJ2198","Indeterminate plain gray",2
"48979","29SJ2198","Kana'a B/W",0
"48980","29SJ2198","Kana'a Gray",0
"48981","29SJ2198","Kayenta B/W",0
"48982","29SJ2198","Kiatuthlana B/W",0
"48983","29SJ2198","La Plata B/R",0
"48984","29SJ2198","La Plata B/W",0
"48985","29SJ2198","Late Pueblo utility",0
"48986","29SJ2198","Lino Gray",46
"48987","29SJ2198","Mancos B/W",0
"48988","29SJ2198","Mesa Verde & proto",0
"48989","29SJ2198","Mummy Lake Chaco",0
"48990","29SJ2198","Navajo Polychrome",0
"48991","29SJ2198","Navajo Utility",0
"48992","29SJ2198","Newcomb B/W",0
"48993","29SJ2198","Pena B/W",0
"48994","29SJ2198","Piedro B/W",0
"48995","29SJ2198","Puerco B/R",0
"48996","29SJ2198","Red Mesa B/W",0
"48997","29SJ2198","Sanostee R/O",0
"48998","29SJ2198","Smudged Reds",0
"48999","29SJ2198","Sosi-Dogozhi B/W",0
"49000","29SJ2198","St. John's B/R Poly",0
"49001","29SJ2198","Theodore B/W",0
"49002","29SJ2198","Toadlena B/W",0
"49003","29SJ2198","Tohatchie/Coolidge Coirrugated",0
"49004","29SJ2198","Tusayan B/R",0
"49005","29SJ2198","Tusayan Poly",0
"49006","29SJ2198","Wetherill B/W",0
"49007","29SJ2198","White Mound B/W",0
"49008","29SJ2198","Wingate B/R",0
"49009","29SJ2201","Abajo R/O",0
"49010","29SJ2201","Black Mesa B/W",0
"49011","29SJ2201","Bluff B/R",0
"49012","29SJ2201","Chaco B/W",0
"49013","29SJ2201","Chaco Corrugated",0
"49014","29SJ2201","Chaco McElmo B/W",0
"49015","29SJ2201","Chaco San Jose B/W",0
"49016","29SJ2201","Chuska B/W",0
"49017","29SJ2201","Cortez B/W",0
"49018","29SJ2201","Deadman's B/R",0
"49019","29SJ2201","Degenerative Transitional B/W",0
"49020","29SJ2201","Four-Mile Polychrome",0
"49021","29SJ2201","Hachure A",0
"49022","29SJ2201","Hachure B",1
"49023","29SJ2201","Historic Polychromes",0
"49024","29SJ2201","Holbrook B/W",0
"49025","29SJ2201","Indeterminate B/W",0
"49026","29SJ2201","Indeterminate Corrugated",0
"49027","29SJ2201","Indeterminate P1-P2 B/W",0
"49028","29SJ2201","Indeterminate P2-3 carbon trachtye",0
"49029","29SJ2201","Indeterminate Redware",0
"49030","29SJ2201","Indeterminate Whiteware",0
"49031","29SJ2201","Indeterminate plain gray",0
"49032","29SJ2201","Kana'a B/W",0
"49033","29SJ2201","Kana'a Gray",0
"49034","29SJ2201","Kayenta B/W",0
"49035","29SJ2201","Kiatuthlana B/W",0
"49036","29SJ2201","La Plata B/R",0
"49037","29SJ2201","La Plata B/W",0
"49038","29SJ2201","Late Pueblo utility",0
"49039","29SJ2201","Lino Gray",1
"49040","29SJ2201","Mancos B/W",0
"49041","29SJ2201","Mesa Verde & proto",0
"49042","29SJ2201","Mummy Lake Chaco",0
"49043","29SJ2201","Navajo Polychrome",0
"49044","29SJ2201","Navajo Utility",0
"49045","29SJ2201","Newcomb B/W",0
"49046","29SJ2201","Pena B/W",0
"49047","29SJ2201","Piedro B/W",0
"49048","29SJ2201","Puerco B/R",0
"49049","29SJ2201","Red Mesa B/W",0
"49050","29SJ2201","Sanostee R/O",0
"49051","29SJ2201","Smudged Reds",0
"49052","29SJ2201","Sosi-Dogozhi B/W",0
"49053","29SJ2201","St. John's B/R Poly",0
"49054","29SJ2201","Theodore B/W",0
"49055","29SJ2201","Toadlena B/W",0
"49056","29SJ2201","Tohatchie/Coolidge Coirrugated",0
"49057","29SJ2201","Tusayan B/R",0
"49058","29SJ2201","Tusayan Poly",0
"49059","29SJ2201","Wetherill B/W",0
"49060","29SJ2201","White Mound B/W",0
"49061","29SJ2201","Wingate B/R",0
"49062","29SJ2202","Abajo R/O",0
"49063","29SJ2202","Black Mesa B/W",0
"49064","29SJ2202","Bluff B/R",0
"49065","29SJ2202","Chaco B/W",0
"49066","29SJ2202","Chaco Corrugated",0
"49067","29SJ2202","Chaco McElmo B/W",0
"49068","29SJ2202","Chaco San Jose B/W",0
"49069","29SJ2202","Chuska B/W",0
"49070","29SJ2202","Cortez B/W",0
"49071","29SJ2202","Deadman's B/R",0
"49072","29SJ2202","Degenerative Transitional B/W",0
"49073","29SJ2202","Four-Mile Polychrome",0
"49074","29SJ2202","Hachure A",0
"49075","29SJ2202","Hachure B",2
"49076","29SJ2202","Historic Polychromes",13
"49077","29SJ2202","Holbrook B/W",0
"49078","29SJ2202","Indeterminate B/W",1
"49079","29SJ2202","Indeterminate Corrugated",1
"49080","29SJ2202","Indeterminate P1-P2 B/W",0
"49081","29SJ2202","Indeterminate P2-3 carbon trachtye",0
"49082","29SJ2202","Indeterminate Redware",0
"49083","29SJ2202","Indeterminate Whiteware",1
"49084","29SJ2202","Indeterminate plain gray",0
"49085","29SJ2202","Kana'a B/W",0
"49086","29SJ2202","Kana'a Gray",0
"49087","29SJ2202","Kayenta B/W",0
"49088","29SJ2202","Kiatuthlana B/W",0
"49089","29SJ2202","La Plata B/R",0
"49090","29SJ2202","La Plata B/W",0
"49091","29SJ2202","Late Pueblo utility",0
"49092","29SJ2202","Lino Gray",2
"49093","29SJ2202","Mancos B/W",0
"49094","29SJ2202","Mesa Verde & proto",0
"49095","29SJ2202","Mummy Lake Chaco",0
"49096","29SJ2202","Navajo Polychrome",4
"49097","29SJ2202","Navajo Utility",8
"49098","29SJ2202","Newcomb B/W",0
"49099","29SJ2202","Pena B/W",0
"49100","29SJ2202","Piedro B/W",0
"49101","29SJ2202","Puerco B/R",0
"49102","29SJ2202","Red Mesa B/W",0
"49103","29SJ2202","Sanostee R/O",0
"49104","29SJ2202","Smudged Reds",0
"49105","29SJ2202","Sosi-Dogozhi B/W",0
"49106","29SJ2202","St. John's B/R Poly",0
"49107","29SJ2202","Theodore B/W",0
"49108","29SJ2202","Toadlena B/W",0
"49109","29SJ2202","Tohatchie/Coolidge Coirrugated",0
"49110","29SJ2202","Tusayan B/R",0
"49111","29SJ2202","Tusayan Poly",0
"49112","29SJ2202","Wetherill B/W",0
"49113","29SJ2202","White Mound B/W",0
"49114","29SJ2202","Wingate B/R",0
"49115","29SJ2203","Abajo R/O",0
"49116","29SJ2203","Black Mesa B/W",0
"49117","29SJ2203","Bluff B/R",0
"49118","29SJ2203","Chaco B/W",0
"49119","29SJ2203","Chaco Corrugated",0
"49120","29SJ2203","Chaco McElmo B/W",0
"49121","29SJ2203","Chaco San Jose B/W",0
"49122","29SJ2203","Chuska B/W",0
"49123","29SJ2203","Cortez B/W",0
"49124","29SJ2203","Deadman's B/R",0
"49125","29SJ2203","Degenerative Transitional B/W",0
"49126","29SJ2203","Four-Mile Polychrome",0
"49127","29SJ2203","Hachure A",0
"49128","29SJ2203","Hachure B",1
"49129","29SJ2203","Historic Polychromes",0
"49130","29SJ2203","Holbrook B/W",0
"49131","29SJ2203","Indeterminate B/W",1
"49132","29SJ2203","Indeterminate Corrugated",0
"49133","29SJ2203","Indeterminate P1-P2 B/W",0
"49134","29SJ2203","Indeterminate P2-3 carbon trachtye",1
"49135","29SJ2203","Indeterminate Redware",0
"49136","29SJ2203","Indeterminate Whiteware",0
"49137","29SJ2203","Indeterminate plain gray",1
"49138","29SJ2203","Kana'a B/W",0
"49139","29SJ2203","Kana'a Gray",2
"49140","29SJ2203","Kayenta B/W",0
"49141","29SJ2203","Kiatuthlana B/W",0
"49142","29SJ2203","La Plata B/R",0
"49143","29SJ2203","La Plata B/W",0
"49144","29SJ2203","Late Pueblo utility",0
"49145","29SJ2203","Lino Gray",0
"49146","29SJ2203","Mancos B/W",0
"49147","29SJ2203","Mesa Verde & proto",0
"49148","29SJ2203","Mummy Lake Chaco",0
"49149","29SJ2203","Navajo Polychrome",0
"49150","29SJ2203","Navajo Utility",1
"49151","29SJ2203","Newcomb B/W",0
"49152","29SJ2203","Pena B/W",0
"49153","29SJ2203","Piedro B/W",0
"49154","29SJ2203","Puerco B/R",0
"49155","29SJ2203","Red Mesa B/W",1
"49156","29SJ2203","Sanostee R/O",0
"49157","29SJ2203","Smudged Reds",0
"49158","29SJ2203","Sosi-Dogozhi B/W",0
"49159","29SJ2203","St. John's B/R Poly",0
"49160","29SJ2203","Theodore B/W",0
"49161","29SJ2203","Toadlena B/W",0
"49162","29SJ2203","Tohatchie/Coolidge Coirrugated",0
"49163","29SJ2203","Tusayan B/R",0
"49164","29SJ2203","Tusayan Poly",0
"49165","29SJ2203","Wetherill B/W",0
"49166","29SJ2203","White Mound B/W",0
"49167","29SJ2203","Wingate B/R",0
"49168","29SJ2212","Abajo R/O",0
"49169","29SJ2212","Black Mesa B/W",0
"49170","29SJ2212","Bluff B/R",0
"49171","29SJ2212","Chaco B/W",0
"49172","29SJ2212","Chaco Corrugated",0
"49173","29SJ2212","Chaco McElmo B/W",0
"49174","29SJ2212","Chaco San Jose B/W",0
"49175","29SJ2212","Chuska B/W",0
"49176","29SJ2212","Cortez B/W",0
"49177","29SJ2212","Deadman's B/R",0
"49178","29SJ2212","Degenerative Transitional B/W",0
"49179","29SJ2212","Four-Mile Polychrome",0
"49180","29SJ2212","Hachure A",0
"49181","29SJ2212","Hachure B",1
"49182","29SJ2212","Historic Polychromes",0
"49183","29SJ2212","Holbrook B/W",0
"49184","29SJ2212","Indeterminate B/W",0
"49185","29SJ2212","Indeterminate Corrugated",0
"49186","29SJ2212","Indeterminate P1-P2 B/W",0
"49187","29SJ2212","Indeterminate P2-3 carbon trachtye",0
"49188","29SJ2212","Indeterminate Redware",0
"49189","29SJ2212","Indeterminate Whiteware",0
"49190","29SJ2212","Indeterminate plain gray",0
"49191","29SJ2212","Kana'a B/W",0
"49192","29SJ2212","Kana'a Gray",0
"49193","29SJ2212","Kayenta B/W",0
"49194","29SJ2212","Kiatuthlana B/W",0
"49195","29SJ2212","La Plata B/R",0
"49196","29SJ2212","La Plata B/W",0
"49197","29SJ2212","Late Pueblo utility",0
"49198","29SJ2212","Lino Gray",0
"49199","29SJ2212","Mancos B/W",0
"49200","29SJ2212","Mesa Verde & proto",0
"49201","29SJ2212","Mummy Lake Chaco",0
"49202","29SJ2212","Navajo Polychrome",0
"49203","29SJ2212","Navajo Utility",0
"49204","29SJ2212","Newcomb B/W",0
"49205","29SJ2212","Pena B/W",0
"49206","29SJ2212","Piedro B/W",0
"49207","29SJ2212","Puerco B/R",0
"49208","29SJ2212","Red Mesa B/W",0
"49209","29SJ2212","Sanostee R/O",0
"49210","29SJ2212","Smudged Reds",0
"49211","29SJ2212","Sosi-Dogozhi B/W",0
"49212","29SJ2212","St. John's B/R Poly",0
"49213","29SJ2212","Theodore B/W",0
"49214","29SJ2212","Toadlena B/W",0
"49215","29SJ2212","Tohatchie/Coolidge Coirrugated",0
"49216","29SJ2212","Tusayan B/R",0
"49217","29SJ2212","Tusayan Poly",0
"49218","29SJ2212","Wetherill B/W",0
"49219","29SJ2212","White Mound B/W",0
"49220","29SJ2212","Wingate B/R",0
"49221","29SJ2213","Abajo R/O",0
"49222","29SJ2213","Black Mesa B/W",0
"49223","29SJ2213","Bluff B/R",0
"49224","29SJ2213","Chaco B/W",0
"49225","29SJ2213","Chaco Corrugated",0
"49226","29SJ2213","Chaco McElmo B/W",0
"49227","29SJ2213","Chaco San Jose B/W",0
"49228","29SJ2213","Chuska B/W",0
"49229","29SJ2213","Cortez B/W",0
"49230","29SJ2213","Deadman's B/R",0
"49231","29SJ2213","Degenerative Transitional B/W",0
"49232","29SJ2213","Four-Mile Polychrome",0
"49233","29SJ2213","Hachure A",0
"49234","29SJ2213","Hachure B",0
"49235","29SJ2213","Historic Polychromes",0
"49236","29SJ2213","Holbrook B/W",0
"49237","29SJ2213","Indeterminate B/W",0
"49238","29SJ2213","Indeterminate Corrugated",0
"49239","29SJ2213","Indeterminate P1-P2 B/W",0
"49240","29SJ2213","Indeterminate P2-3 carbon trachtye",0
"49241","29SJ2213","Indeterminate Redware",0
"49242","29SJ2213","Indeterminate Whiteware",1
"49243","29SJ2213","Indeterminate plain gray",0
"49244","29SJ2213","Kana'a B/W",0
"49245","29SJ2213","Kana'a Gray",0
"49246","29SJ2213","Kayenta B/W",0
"49247","29SJ2213","Kiatuthlana B/W",0
"49248","29SJ2213","La Plata B/R",0
"49249","29SJ2213","La Plata B/W",1
"49250","29SJ2213","Late Pueblo utility",0
"49251","29SJ2213","Lino Gray",36
"49252","29SJ2213","Mancos B/W",0
"49253","29SJ2213","Mesa Verde & proto",0
"49254","29SJ2213","Mummy Lake Chaco",0
"49255","29SJ2213","Navajo Polychrome",0
"49256","29SJ2213","Navajo Utility",9
"49257","29SJ2213","Newcomb B/W",0
"49258","29SJ2213","Pena B/W",0
"49259","29SJ2213","Piedro B/W",0
"49260","29SJ2213","Puerco B/R",0
"49261","29SJ2213","Red Mesa B/W",0
"49262","29SJ2213","Sanostee R/O",0
"49263","29SJ2213","Smudged Reds",0
"49264","29SJ2213","Sosi-Dogozhi B/W",0
"49265","29SJ2213","St. John's B/R Poly",0
"49266","29SJ2213","Theodore B/W",0
"49267","29SJ2213","Toadlena B/W",0
"49268","29SJ2213","Tohatchie/Coolidge Coirrugated",0
"49269","29SJ2213","Tusayan B/R",0
"49270","29SJ2213","Tusayan Poly",0
"49271","29SJ2213","Wetherill B/W",0
"49272","29SJ2213","White Mound B/W",1
"49273","29SJ2213","Wingate B/R",0
"49274","29SJ2218","Abajo R/O",0
"49275","29SJ2218","Black Mesa B/W",0
"49276","29SJ2218","Bluff B/R",1
"49277","29SJ2218","Chaco B/W",0
"49278","29SJ2218","Chaco Corrugated",2
"49279","29SJ2218","Chaco McElmo B/W",2
"49280","29SJ2218","Chaco San Jose B/W",0
"49281","29SJ2218","Chuska B/W",0
"49282","29SJ2218","Cortez B/W",0
"49283","29SJ2218","Deadman's B/R",0
"49284","29SJ2218","Degenerative Transitional B/W",6
"49285","29SJ2218","Four-Mile Polychrome",0
"49286","29SJ2218","Hachure A",0
"49287","29SJ2218","Hachure B",3
"49288","29SJ2218","Historic Polychromes",0
"49289","29SJ2218","Holbrook B/W",0
"49290","29SJ2218","Indeterminate B/W",3
"49291","29SJ2218","Indeterminate Corrugated",15
"49292","29SJ2218","Indeterminate P1-P2 B/W",0
"49293","29SJ2218","Indeterminate P2-3 carbon trachtye",4
"49294","29SJ2218","Indeterminate Redware",0
"49295","29SJ2218","Indeterminate Whiteware",3
"49296","29SJ2218","Indeterminate plain gray",0
"49297","29SJ2218","Kana'a B/W",1
"49298","29SJ2218","Kana'a Gray",2
"49299","29SJ2218","Kayenta B/W",0
"49300","29SJ2218","Kiatuthlana B/W",1
"49301","29SJ2218","La Plata B/R",0
"49302","29SJ2218","La Plata B/W",0
"49303","29SJ2218","Late Pueblo utility",0
"49304","29SJ2218","Lino Gray",2
"49305","29SJ2218","Mancos B/W",0
"49306","29SJ2218","Mesa Verde & proto",4
"49307","29SJ2218","Mummy Lake Chaco",0
"49308","29SJ2218","Navajo Polychrome",0
"49309","29SJ2218","Navajo Utility",0
"49310","29SJ2218","Newcomb B/W",0
"49311","29SJ2218","Pena B/W",0
"49312","29SJ2218","Piedro B/W",1
"49313","29SJ2218","Puerco B/R",2
"49314","29SJ2218","Red Mesa B/W",4
"49315","29SJ2218","Sanostee R/O",0
"49316","29SJ2218","Smudged Reds",0
"49317","29SJ2218","Sosi-Dogozhi B/W",0
"49318","29SJ2218","St. John's B/R Poly",0
"49319","29SJ2218","Theodore B/W",1
"49320","29SJ2218","Toadlena B/W",0
"49321","29SJ2218","Tohatchie/Coolidge Coirrugated",1
"49322","29SJ2218","Tusayan B/R",0
"49323","29SJ2218","Tusayan Poly",0
"49324","29SJ2218","Wetherill B/W",0
"49325","29SJ2218","White Mound B/W",0
"49326","29SJ2218","Wingate B/R",1
"49327","29SJ2219","Abajo R/O",0
"49328","29SJ2219","Black Mesa B/W",0
"49329","29SJ2219","Bluff B/R",0
"49330","29SJ2219","Chaco B/W",0
"49331","29SJ2219","Chaco Corrugated",0
"49332","29SJ2219","Chaco McElmo B/W",0
"49333","29SJ2219","Chaco San Jose B/W",0
"49334","29SJ2219","Chuska B/W",0
"49335","29SJ2219","Cortez B/W",0
"49336","29SJ2219","Deadman's B/R",0
"49337","29SJ2219","Degenerative Transitional B/W",1
"49338","29SJ2219","Four-Mile Polychrome",0
"49339","29SJ2219","Hachure A",0
"49340","29SJ2219","Hachure B",0
"49341","29SJ2219","Historic Polychromes",0
"49342","29SJ2219","Holbrook B/W",0
"49343","29SJ2219","Indeterminate B/W",0
"49344","29SJ2219","Indeterminate Corrugated",1
"49345","29SJ2219","Indeterminate P1-P2 B/W",0
"49346","29SJ2219","Indeterminate P2-3 carbon trachtye",0
"49347","29SJ2219","Indeterminate Redware",0
"49348","29SJ2219","Indeterminate Whiteware",1
"49349","29SJ2219","Indeterminate plain gray",0
"49350","29SJ2219","Kana'a B/W",0
"49351","29SJ2219","Kana'a Gray",0
"49352","29SJ2219","Kayenta B/W",0
"49353","29SJ2219","Kiatuthlana B/W",0
"49354","29SJ2219","La Plata B/R",0
"49355","29SJ2219","La Plata B/W",0
"49356","29SJ2219","Late Pueblo utility",0
"49357","29SJ2219","Lino Gray",2
"49358","29SJ2219","Mancos B/W",0
"49359","29SJ2219","Mesa Verde & proto",0
"49360","29SJ2219","Mummy Lake Chaco",0
"49361","29SJ2219","Navajo Polychrome",0
"49362","29SJ2219","Navajo Utility",8
"49363","29SJ2219","Newcomb B/W",0
"49364","29SJ2219","Pena B/W",0
"49365","29SJ2219","Piedro B/W",0
"49366","29SJ2219","Puerco B/R",0
"49367","29SJ2219","Red Mesa B/W",0
"49368","29SJ2219","Sanostee R/O",0
"49369","29SJ2219","Smudged Reds",0
"49370","29SJ2219","Sosi-Dogozhi B/W",0
"49371","29SJ2219","St. John's B/R Poly",0
"49372","29SJ2219","Theodore B/W",0
"49373","29SJ2219","Toadlena B/W",0
"49374","29SJ2219","Tohatchie/Coolidge Coirrugated",0
"49375","29SJ2219","Tusayan B/R",0
"49376","29SJ2219","Tusayan Poly",0
"49377","29SJ2219","Wetherill B/W",0
"49378","29SJ2219","White Mound B/W",1
"49379","29SJ2219","Wingate B/R",0
"49380","29SJ2221","Abajo R/O",0
"49381","29SJ2221","Black Mesa B/W",0
"49382","29SJ2221","Bluff B/R",0
"49383","29SJ2221","Chaco B/W",0
"49384","29SJ2221","Chaco Corrugated",0
"49385","29SJ2221","Chaco McElmo B/W",0
"49386","29SJ2221","Chaco San Jose B/W",0
"49387","29SJ2221","Chuska B/W",0
"49388","29SJ2221","Cortez B/W",0
"49389","29SJ2221","Deadman's B/R",0
"49390","29SJ2221","Degenerative Transitional B/W",0
"49391","29SJ2221","Four-Mile Polychrome",0
"49392","29SJ2221","Hachure A",0
"49393","29SJ2221","Hachure B",0
"49394","29SJ2221","Historic Polychromes",0
"49395","29SJ2221","Holbrook B/W",0
"49396","29SJ2221","Indeterminate B/W",0
"49397","29SJ2221","Indeterminate Corrugated",0
"49398","29SJ2221","Indeterminate P1-P2 B/W",0
"49399","29SJ2221","Indeterminate P2-3 carbon trachtye",0
"49400","29SJ2221","Indeterminate Redware",0
"49401","29SJ2221","Indeterminate Whiteware",0
"49402","29SJ2221","Indeterminate plain gray",0
"49403","29SJ2221","Kana'a B/W",0
"49404","29SJ2221","Kana'a Gray",0
"49405","29SJ2221","Kayenta B/W",0
"49406","29SJ2221","Kiatuthlana B/W",0
"49407","29SJ2221","La Plata B/R",0
"49408","29SJ2221","La Plata B/W",0
"49409","29SJ2221","Late Pueblo utility",0
"49410","29SJ2221","Lino Gray",0
"49411","29SJ2221","Mancos B/W",0
"49412","29SJ2221","Mesa Verde & proto",0
"49413","29SJ2221","Mummy Lake Chaco",0
"49414","29SJ2221","Navajo Polychrome",0
"49415","29SJ2221","Navajo Utility",1
"49416","29SJ2221","Newcomb B/W",0
"49417","29SJ2221","Pena B/W",0
"49418","29SJ2221","Piedro B/W",0
"49419","29SJ2221","Puerco B/R",0
"49420","29SJ2221","Red Mesa B/W",0
"49421","29SJ2221","Sanostee R/O",0
"49422","29SJ2221","Smudged Reds",0
"49423","29SJ2221","Sosi-Dogozhi B/W",0
"49424","29SJ2221","St. John's B/R Poly",0
"49425","29SJ2221","Theodore B/W",0
"49426","29SJ2221","Toadlena B/W",0
"49427","29SJ2221","Tohatchie/Coolidge Coirrugated",0
"49428","29SJ2221","Tusayan B/R",0
"49429","29SJ2221","Tusayan Poly",0
"49430","29SJ2221","Wetherill B/W",0
"49431","29SJ2221","White Mound B/W",0
"49432","29SJ2221","Wingate B/R",0
"49433","29SJ2227","Abajo R/O",0
"49434","29SJ2227","Black Mesa B/W",0
"49435","29SJ2227","Bluff B/R",0
"49436","29SJ2227","Chaco B/W",0
"49437","29SJ2227","Chaco Corrugated",0
"49438","29SJ2227","Chaco McElmo B/W",0
"49439","29SJ2227","Chaco San Jose B/W",0
"49440","29SJ2227","Chuska B/W",0
"49441","29SJ2227","Cortez B/W",0
"49442","29SJ2227","Deadman's B/R",0
"49443","29SJ2227","Degenerative Transitional B/W",0
"49444","29SJ2227","Four-Mile Polychrome",0
"49445","29SJ2227","Hachure A",0
"49446","29SJ2227","Hachure B",0
"49447","29SJ2227","Historic Polychromes",25
"49448","29SJ2227","Holbrook B/W",0
"49449","29SJ2227","Indeterminate B/W",0
"49450","29SJ2227","Indeterminate Corrugated",2
"49451","29SJ2227","Indeterminate P1-P2 B/W",0
"49452","29SJ2227","Indeterminate P2-3 carbon trachtye",0
"49453","29SJ2227","Indeterminate Redware",0
"49454","29SJ2227","Indeterminate Whiteware",1
"49455","29SJ2227","Indeterminate plain gray",0
"49456","29SJ2227","Kana'a B/W",0
"49457","29SJ2227","Kana'a Gray",0
"49458","29SJ2227","Kayenta B/W",0
"49459","29SJ2227","Kiatuthlana B/W",1
"49460","29SJ2227","La Plata B/R",0
"49461","29SJ2227","La Plata B/W",0
"49462","29SJ2227","Late Pueblo utility",0
"49463","29SJ2227","Lino Gray",0
"49464","29SJ2227","Mancos B/W",0
"49465","29SJ2227","Mesa Verde & proto",0
"49466","29SJ2227","Mummy Lake Chaco",0
"49467","29SJ2227","Navajo Polychrome",26
"49468","29SJ2227","Navajo Utility",0
"49469","29SJ2227","Newcomb B/W",0
"49470","29SJ2227","Pena B/W",0
"49471","29SJ2227","Piedro B/W",0
"49472","29SJ2227","Puerco B/R",0
"49473","29SJ2227","Red Mesa B/W",12
"49474","29SJ2227","Sanostee R/O",0
"49475","29SJ2227","Smudged Reds",0
"49476","29SJ2227","Sosi-Dogozhi B/W",0
"49477","29SJ2227","St. John's B/R Poly",0
"49478","29SJ2227","Theodore B/W",0
"49479","29SJ2227","Toadlena B/W",0
"49480","29SJ2227","Tohatchie/Coolidge Coirrugated",0
"49481","29SJ2227","Tusayan B/R",0
"49482","29SJ2227","Tusayan Poly",0
